标签名,公司名
2023中国行政办公物业服务领先企业,北京京城佳业物业股份有限公司
上市公司,北京京城机电股份有限公司
"中国500强,区域百强",北京京客隆商业集团股份有限公司
区域百强,北京京煤集团有限责任公司
2023中国交通枢纽物业服务领先企业,北京京瑞云智慧城市科技发展有限公司
中国500强,北京京能清洁能源电力股份有限公司
上市公司,北京京能电力股份有限公司
上市公司,北京京西文化旅游股份有限公司
"2023中国VR50强企业,2024VR50强企业",北京亮亮视野科技有限公司
"2023中国VR50强企业,2024VR50强企业",北京众绘虚拟现实技术研究院有限公司
独角兽,北京众鸣世纪科技有限公司
独角兽,北京优帆科技有限公司
区域百强,北京住总集团有限责任公司
上市公司,北京佳讯飞鸿电气股份有限公司
上市公司,北京元隆雅图文化传播股份有限公司
区域百强,北京兆维电子(集团)有限责任公司
"上市公司,中国金融科技竞争力TOP100",北京先进数通信息技术股份公司
上市公司,北京光环新网科技股份有限公司
上市公司,北京光线传媒股份有限公司
"2018年（第17届）中国软件业务收入前百家企业,2019年（第18届）中国软件业务收入前百家企业",北京全路通信信号研究设计院集团有限公司
中国银行业100强榜单,北京农商银行
2024年中国银行业前100名单,北京农村商业银行
上市公司,北京凯文德信教育科技股份有限公司
独角兽,北京创意麦奇教育信息咨询有限公司
上市公司,北京利尔高温材料股份有限公司
上市公司,北京利德曼生化股份有限公司
上市公司,北京动力源科技股份有限公司
区域百强,北京化二股份有限公司
上市公司,北京北信源软件股份有限公司
中国物业服务企业综合实力500强,北京北大资源物业经营管理集团有限公司
上市公司,北京北斗星通导航技术股份有限公司
区域百强,北京北方车辆集团有限公司
上市公司,北京北纬通信科技股份有限公司
"2022中国房地产企业综合实力TOP100,上市公司",北京北辰实业股份有限公司
区域百强,北京北辰实业集团公司
区域百强,北京北重汽轮电机有限责任公司
上市公司,北京北陆药业股份有限公司
区域百强,北京医药股份有限公司
区域百强,北京医药集团有限责任公司
"2018年（第17届）中国软件业务收入前百家企业,2019年（第18届）中国软件业务收入前百家企业,上市公司",北京千方科技股份有限公司
2023中国VR50强企业,北京千种幻影科技有限公司
上市公司,北京华业资本控股股份有限公司
上市公司,北京华力创通科技股份有限公司
"2018年（第17届）中国软件业务收入前百家企业,2019年（第18届）中国软件业务收入前百家企业,上市公司",北京华宇软件股份有限公司
上市公司,北京华录百纳影视股份有限公司
区域百强,北京华方投资经营公司
上市公司,北京华联商厦股份有限公司
"上市公司,中国500强,区域百强",北京华联综合超市股份有限公司
"2018年（第17届）中国软件业务收入前百家企业,上市公司,区域百强",北京华胜天成科技股份有限公司
上市公司,北京华谊嘉信整合营销顾问集团股份有限公司
上市公司,北京华远意通热力科技股份有限公司
独角兽,北京协力筑成传媒科技有限公司
上市公司,北京博晖创新光电技术股份有限公司
区域百强,北京卷烟厂
上市公司,北京双杰电气股份有限公司
"2025中国药品研发综合实力TOP100,上市公司",北京双鹭药业股份有限公司
独角兽,北京口袋时尚科技有限公司
上市公司,北京合众思壮科技股份有限公司
上市公司,北京合康新能科技股份有限公司
上市公司,北京合纵科技股份有限公司
中国500强,北京同仁堂股份有限公司
上市公司,北京同有飞骥科技股份有限公司
上市公司,北京君正集成电路股份有限公司
"2018年（第17届）中国软件业务收入前百家企业,2019年（第18届）中国软件业务收入前百家企业",北京和利时系统工程有限公司
上市公司,北京嘉寓门窗幕墙股份有限公司
"2018年（第17届）中国软件业务收入前百家企业,上市公司",北京四维图新科技股份有限公司
中国物业服务企业综合实力500强,北京国基伟业物业管理有限公司
"2023中国医院物业服务领先企业,中国物业服务企业综合实力500强",北京国天健宇物业管理发展有限公司
上市公司,北京城乡商业(集团)股份有限公司
区域百强,北京城乡贸易中心股份有限公司
"上市公司,中国500强",北京城建投资发展股份有限公司
区域百强,北京城建集团有限责任公司
"上市公司,中国500强",北京大北农科技集团股份有限公司
区域百强,北京大发正大有限公司
独角兽,北京大米科技有限公司
"2025中国生物药研发实力排行榜TOP50,上市公司",北京天坛生物制品股份有限公司
区域百强,北京天桥北大青鸟科技股份有限公司
区域百强,北京天鸿集团公司
瞪羚企业,北京奇安信科技集团股份有限公司
区域百强,北京奔驰-戴姆勒·克莱斯勒汽车有限公司
上市公司,北京威卡威汽车零部件股份有限公司
"2024年度技术公司100强榜单,2025 全球独角兽榜,世界500强,中国500强,大厂经验,独角兽,科技型中小企业",北京字节跳动科技有限公司
2018年（第17届）中国软件业务收入前百家企业,北京宇信科技集团股份有限公司
中国物业服务企业综合实力500强,北京安信行物业管理有限公司
上市公司,北京安控科技股份有限公司
上市公司,北京安达维尔科技股份有限公司
瞪羚企业,北京寒武纪科技有限公司
"2018中国大数据企业50强名单,世界500强,中国500强,大厂经验,独角兽",北京小桔科技有限公司
独角兽,北京小米科技有限责任公司
"2018年（第17届）中国软件业务收入前百家企业,2019年（第18届）中国软件业务收入前百家企业",北京小米移动软件有限公司
"2023中国VR50强企业,2024VR50强企业",北京小鸟看看科技有限公司
独角兽,北京巅峰科技有限公司
上市公司,北京巴士传媒股份有限公司
区域百强,北京巴士股份有限公司
区域百强,北京市公路桥梁建设公司
独角兽,北京市商汤科技开发有限公司
上市公司,北京市大龙伟业房地产开发股份有限公司
区域百强,北京市市政工程总公司
区域百强,北京市汽车修理公司
区域百强,北京市燃气集团有限责任公司
区域百强,北京市物资总公司
区域百强,北京市糖业烟酒公司
区域百强,北京市设备安装工程公司
上市公司,北京康拓红外技术股份有限公司
上市公司,北京康斯特仪表科技股份有限公司
中国物业服务企业综合实力500强,北京建工恒兴置业集团有限责任公司
"2025 中国房地产百强企业,区域百强",北京建工集团有限责任公司
独角兽,北京弘合柏基金融信息服务有限责任公司
上市公司,北京弘高创意建筑设计股份有限公司
上市公司,北京当升材料科技股份有限公司
"2023中国VR50强企业,2024VR50强企业",北京当红齐天国际文化科技发展集团有限公司
上市公司,北京必创科技股份有限公司
"大厂经验,独角兽",北京快手科技有限公司
独角兽,北京快跑信息科技有限公司
区域百强,北京怀建集团有限公司
上市公司,北京思特奇信息技术股份有限公司
上市公司,北京恒华伟业科技股份有限公司
上市公司,北京恒泰实达科技股份有限公司
上市公司,北京恒通创新赛木科技股份有限公司
独角兽,北京悦畅科技有限公司
中国物业服务企业综合实力500强,北京悦豪物业管理有限公司
上市公司,北京拓尔思信息技术股份有限公司
独角兽,北京拜克洛克科技有限公司
上市公司,北京捷成世纪科技股份有限公司
上市公司,北京掌趣科技股份有限公司
中国500强,北京控股有限公司
大厂经验,北京搜狐互联网信息服务有限公司
独角兽,北京摩拜科技有限公司
上市公司,北京数字政通科技股份有限公司
上市公司,北京数字认证股份有限公司
上市公司,北京数码视讯科技股份有限公司
"2023中国医院物业服务领先企业,中国物业服务企业综合实力500强",北京斯马特物业管理有限公司
区域百强,北京新燕莎控股(集团)有限责任公司
上市公司,北京新雷能科技股份有限公司
上市公司,北京旋极信息技术股份有限公司
上市公司,北京无线天利移动信息技术股份有限公司
"AI四小龙,独角兽",北京旷视科技有限公司
上市公司,北京昆仑万维科技股份有限公司
"2018年（第17届）中国软件业务收入前百家企业,2019年（第18届）中国软件业务收入前百家企业,上市公司",北京易华录信息技术股份有限公司
2024VR50强企业,北京易智时代数字科技有限公司
上市公司,北京星网宇达科技股份有限公司
独角兽,北京春雨天下软件有限公司
上市公司,北京晓程科技股份有限公司
中国物业服务企业综合实力500强,北京晟邦物业管理有限公司
专精特新小巨人,北京普门科技发展有限公司 - 制药设备
独角兽,北京智米科技有限公司
独角兽,北京智者天下科技有限公司
上市公司,北京梅泰诺通信技术股份有限公司
"上市公司,区域百强",北京歌华有线电视网络股份有限公司
独角兽,北京每日优鲜电子商务有限公司
