"F_ID","F_SKILL_ID","F_ALIAS"
121886,105462,Sales Management
105462,105462,销售管理
121887,105463,Customer Management
105463,105463,客户管理
121888,105464,Team Management
105464,105464,团队管理
121889,105466,Precious Metal Sales
105466,105466,贵金属销售
121890,105467,New Car Sales
105467,105467,新车销售
121891,105468,Software Sales
105468,105468,软件销售
121892,105469,Car Sales
105469,105469,汽车销售
121893,105472,Equipment Sales
105472,105472,器械销售
121894,105473,Beverage Sales
105473,105473,酒水销售
121895,105474,Software Sales
105474,105474,软件销售
121896,105475,Advertising Sales
105475,105475,广告销售
121897,105477,Key Account Sales Assistant
105477,105477,大客户销售助理
121898,105480,Data Operations
105480,105480,数据运营
121899,105482,Equipment Sales
105482,105482,器械销售
121900,105483,Software Sales
105483,105483,软件销售
121901,105485,Data analysis
105485,105485,数据分析
121902,105488,Tendering Management
105488,105488,招投标管理
121903,105489,Business Planning
105489,105489,商务策划
121904,105490,Tender preparation
105490,105490,标书制作
121905,105492,Business Negotiation
105492,105492,商务谈判
121906,105493,Government Affairs
105493,105493,政府事务
121907,105495,Credit Mark
105495,105495,资信标
121908,105496,Technical Standard
105496,105496,技术标
121909,105497,Electronic Label
105497,105497,电子标
121910,105498,Business logo
105498,105498,商务标
121911,105499,Economic Standard
105499,105499,经济标
121912,105502,Tendering Management
105502,105502,招投标管理
121913,105503,Business Planning
105503,105503,商务策划
121914,105504,Tender preparation
105504,105504,标书制作
121915,105506,Business Negotiation
105506,105506,商务谈判
121916,105507,Government Affairs
105507,105507,政府事务
121917,105509,Credit Mark
105509,105509,资信标
121918,105510,Technical Standard
105510,105510,技术标
121919,105511,Electronic Label
105511,105511,电子标
121920,105512,Business logo
105512,105512,商务标
121921,105513,Economic Standard
105513,105513,经济标
121922,105516,Sales Management
105516,105516,销售管理
121923,105517,Customer Management
105517,105517,客户管理
121924,105518,Team Management
105518,105518,团队管理
121925,105520,Tendering Management
105520,105520,招投标管理
121926,105521,Business Planning
105521,105521,商务策划
121927,105522,Tender preparation
105522,105522,标书制作
121928,105525,Korean
105525,105525,韩语
121929,105526,Spanish
105526,105526,西班牙语
121930,105527,French
105527,105527,法语
121931,105528,Arabic
105528,105528,阿拉伯语
121932,105529,Russian
105529,105529,俄语
121933,105530,German
105530,105530,德语
121934,105531,Japanese
105531,105531,日语
121935,105532,Italian
105532,105532,意大利语
121936,105533,Portuguese
105533,105533,葡萄牙语
121937,105535,Key Account Sales
105535,105535,大客户销售
121938,105536,Channel Sales
105536,105536,渠道销售
121939,105537,Agent Sales
105537,105537,代理商销售
121940,105539,Foreign trade sales
105539,105539,外贸销售
121941,105540,Domestic trade sales
105540,105540,内贸销售
121942,105542,Latin American Market
105542,105542,拉美市场
121943,105543,North American Market
105543,105543,北美市场
121944,105544,European and American markets
105544,105544,欧美市场
121945,105545,Japanese and Korean Market
105545,105545,日韩市场
121946,105546,European Market
105546,105546,欧洲市场
121947,105547,African Market
105547,105547,非洲市场
121948,105548,Other Asian markets
105548,105548,亚洲其他市场
121949,105549,Australia and New Zealand Market
105549,105549,澳新市场
121950,105550,Middle East Market
105550,105550,中东市场
121951,105551,Southeast Asia Region
105551,105551,东南亚地区
121952,105552,Overseas
105552,105552,海外
121953,105554,"3C digital products"
105554,105554,"3C数码产品"
121954,105555,Lighting Fixtures
105555,105555,照明灯具
121955,105556,Instruments & Meters
105556,105556,仪器仪表
121956,105557,Office Equipment
105557,105557,办公设备
121957,105558,Clothing Textiles
105558,105558,服装纺织品
121958,105559,Home appliances
105559,105559,家电产品
121959,105560,Teaching Supplementary Books
105560,105560,教辅图书
121960,105561,drug
105561,105561,药品
121961,105562,Hardware Parts
105562,105562,五金零件
121962,105563,Jewelry
105563,105563,珠宝首饰
121963,105564,Daily Chemical Personal Care
105564,105564,日化个护
121964,105565,Decorative building materials
105565,105565,装饰建材
121965,105566,Medical Devices
105566,105566,医疗器械
121966,105567,Mechanical Components
105567,105567,机械零部件
121967,105568,FMCG
105568,105568,快消品
121968,105569,cosmetic
105569,105569,化妆品
121969,105570,Auto Parts
105570,105570,汽车零部件
121970,105571,Gifts and Crafts
105571,105571,礼品工艺品
121971,105572,Household Goods
105572,105572,家居用品
121972,105573,Fresh Fruits and Vegetables
105573,105573,生鲜果蔬
121973,105574,Electronic components
105574,105574,电子元器件
121974,105575,Mechanical equipment
105575,105575,机械设备
121975,105576,"Tobacco, alcohol and beverages"
105576,105576,烟酒饮料
121976,105577,Construction Materials
105577,105577,建筑建材
121977,105578,food
105578,105578,食品
121978,105580,eBay platform
105580,105580,ebay平台
121979,105581,Made-in-China.com
105581,105581,中国制造网
121980,105582,Shopee platform
105582,105582,shopee平台
121981,105583,Alibaba International Station
105583,105583,阿里巴巴国际站
121982,105584,DHgate
105584,105584,敦煌网
121983,105585,Global Sources
105585,105585,环球资源网
121984,105586,Wish Platform
105586,105586,wish平台
121985,105587,Amazon Platform
105587,105587,亚马逊平台
121986,105588,Foreign trade exhibition
105588,105588,外贸展会
121987,105590,supply chain management
105590,105590,供应链管理
121988,105591,Supplier Management
105591,105591,供应商管理
121989,105592,Procurement Management
105592,105592,采购管理
121990,105594,TY-4
105594,105594,ТРЯ-4
105595,105595,TFS-4
105596,105596,NSS-8
121993,105597,TY-8
105597,105597,ТРЯ-8
105598,105598,IELTS
105599,105599,NSS-4
105600,105600,CET-6
105601,105601,TFS-8
105602,105602,TEM-4
105603,105603,PGH-4
105604,105604,CET-4
105605,105605,TEM-8
105606,105606,PGH-8
105607,105607,TOEFL
122004,105609,Full-time or part-time
105609,105609,全职兼职均可
122005,105610,part time
105610,105610,兼职
122006,105611,full time
105611,105611,全职
122007,105614,Korean
105614,105614,韩语
122008,105615,Spanish
105615,105615,西班牙语
122009,105616,French
105616,105616,法语
122010,105617,Arabic
105617,105617,阿拉伯语
122011,105618,Russian
105618,105618,俄语
122012,105619,German
105619,105619,德语
122013,105620,Japanese
105620,105620,日语
122014,105621,Italian
105621,105621,意大利语
122015,105622,Portuguese
105622,105622,葡萄牙语
122016,105624,Key Account Sales
105624,105624,大客户销售
122017,105625,Channel Sales
105625,105625,渠道销售
122018,105626,Agent Sales
105626,105626,代理商销售
122019,105628,Foreign trade sales
105628,105628,外贸销售
122020,105629,Domestic trade sales
105629,105629,内贸销售
122021,105631,Latin American Market
105631,105631,拉美市场
122022,105632,North American Market
105632,105632,北美市场
122023,105633,European and American markets
105633,105633,欧美市场
122024,105634,Japanese and Korean Market
105634,105634,日韩市场
122025,105635,European Market
105635,105635,欧洲市场
122026,105636,African Market
105636,105636,非洲市场
122027,105637,Other Asian markets
105637,105637,亚洲其他市场
122028,105638,Australia and New Zealand Market
105638,105638,澳新市场
122029,105639,Middle East Market
105639,105639,中东市场
122030,105640,Southeast Asia Region
105640,105640,东南亚地区
122031,105641,Overseas
105641,105641,海外
122032,105643,"3C digital products"
105643,105643,"3C数码产品"
122033,105644,Lighting Fixtures
105644,105644,照明灯具
122034,105645,Instruments & Meters
105645,105645,仪器仪表
122035,105646,Office Equipment
105646,105646,办公设备
122036,105647,Clothing Textiles
105647,105647,服装纺织品
122037,105648,Home appliances
105648,105648,家电产品
122038,105649,Teaching Supplementary Books
105649,105649,教辅图书
122039,105650,drug
105650,105650,药品
122040,105651,Hardware Parts
105651,105651,五金零件
122041,105652,Jewelry
105652,105652,珠宝首饰
122042,105653,Daily Chemical Personal Care
105653,105653,日化个护
122043,105654,Decorative building materials
105654,105654,装饰建材
122044,105655,Medical Devices
105655,105655,医疗器械
122045,105656,Mechanical Components
105656,105656,机械零部件
122046,105657,FMCG
105657,105657,快消品
122047,105658,cosmetic
105658,105658,化妆品
122048,105659,Auto Parts
105659,105659,汽车零部件
122049,105660,Gifts and Crafts
105660,105660,礼品工艺品
122050,105661,Household Goods
105661,105661,家居用品
122051,105662,Fresh Fruits and Vegetables
105662,105662,生鲜果蔬
122052,105663,Electronic components
105663,105663,电子元器件
122053,105664,Mechanical equipment
105664,105664,机械设备
122054,105665,"Tobacco, alcohol and beverages"
105665,105665,烟酒饮料
122055,105666,Construction Materials
105666,105666,建筑建材
122056,105667,food
105667,105667,食品
122057,105669,supply chain management
105669,105669,供应链管理
122058,105670,Supplier Management
105670,105670,供应商管理
122059,105671,Procurement Management
105671,105671,采购管理
122060,105673,TY-4
105673,105673,ТРЯ-4
105674,105674,TFS-4
105675,105675,NSS-8
122063,105676,TY-8
105676,105676,ТРЯ-8
105677,105677,IELTS
105678,105678,NSS-4
105679,105679,CET-6
105680,105680,TFS-8
105681,105681,TEM-4
105682,105682,PGH-4
105683,105683,CET-4
105684,105684,TEM-8
105685,105685,PGH-8
105686,105686,TOEFL
122074,105689,Course Sales Operations
105689,105689,课程销售运营
122075,105690,Course Promotion
105690,105690,课程推广
122076,105692,Online Sales
105692,105692,网络销售
122077,105693,Face - to - Face Sales
105693,105693,面销
122078,105694,Field sales
105694,105694,地推销售
122079,105695,Telesales
105695,105695,电话销售
122080,105697,University Education
105697,105697,大学教育
122081,105698,Junior high school education
105698,105698,初中教育
122082,105699,Primary Education
105699,105699,小学教育
122083,105700,High School Education
105700,105700,高中教育
122084,105703,Course Sales Operations
105703,105703,课程销售运营
122085,105704,Course Promotion
105704,105704,课程推广
122086,105706,Online Sales
105706,105706,网络销售
122087,105707,Face - to - Face Sales
105707,105707,面销
122088,105708,Field sales
105708,105708,地推销售
122089,105709,Telesales
105709,105709,电话销售
122090,105711,University Education
105711,105711,大学教育
122091,105712,Junior high school education
105712,105712,初中教育
122092,105713,Primary Education
105713,105713,小学教育
122093,105714,High School Education
105714,105714,高中教育
122094,105717,Course Sales Operations
105717,105717,课程销售运营
122095,105718,Course Promotion
105718,105718,课程推广
122096,105720,Online Sales
105720,105720,网络销售
122097,105721,Face - to - Face Sales
105721,105721,面销
122098,105722,Field sales
105722,105722,地推销售
122099,105723,Telesales
105723,105723,电话销售
122100,105725,University Education
105725,105725,大学教育
122101,105726,Junior high school education
105726,105726,初中教育
122102,105727,Primary Education
105727,105727,小学教育
122103,105728,High School Education
